838.94,819.2,1090.6,843.87
852.1,812.62,669.51,868.55
850.45,855.39,1301.2,875.13
815.91,794.53,880.06,829.07
881.71,842.23,880.06,888.29
863.61,842.23,1090.6,865.26
825.78,799.46,458.95,838.94
838.94,835.65,1090.6,875.13
822.49,827.43,1090.6,842.23
843.87,835.65,669.51,861.97
861.97,858.68,880.06,868.55
875.13,834.01,458.95,886.64
829.07,815.91,458.95,861.97
857.03,825.78,880.06,878.42
840.58,824.14,669.51,853.74
837.29,820.85,669.51,850.45
847.16,820.85,669.51,850.45
850.45,810.98,880.06,858.68
857.03,835.65,880.06,876.77
838.94,822.49,564.23,858.68
853.74,840.58,669.51,876.77
855.39,822.49,458.95,880.06
820.85,822.49,880.06,842.23
830.72,838.94,880.06,852.1
832.36,809.33,669.51,852.1
840.58,834.01,1090.6,855.39
861.97,827.43,564.23,863.61
863.61,807.69,985.34,875.13
848.81,824.14,880.06,848.81
870.19,845.52,880.06,878.42
837.29,799.46,669.51,845.52
852.1,847.16,774.79,863.61
822.49,797.82,880.06,832.36
847.16,875.13,774.79,850.45
875.13,852.1,669.51,883.35
881.71,842.23,669.51,881.71
853.74,827.43,669.51,866.9
845.52,809.33,669.51,868.55
834.01,781.37,774.79,848.81
834.01,774.79,248.39,857.03
848.81,787.95,564.23,868.55
830.72,845.52,985.34,852.1
820.85,858.68,985.34,840.58
857.03,878.42,985.34,868.55
885,866.9,880.06,886.64
870.19,827.43,564.23,863.61
843.87,807.69,774.79,857.03
852.1,834.01,1090.6,873.48
848.81,819.2,564.23,870.19
812.62,809.33,564.23,838.94
868.55,827.43,564.23,868.55
861.97,825.78,669.51,870.19
842.23,815.91,774.79,853.74
840.58,791.24,774.79,845.52
853.74,838.94,564.23,865.26
835.65,832.36,669.51,853.74
868.55,840.58,985.34,886.64
848.81,820.85,669.51,868.55
804.4,815.91,774.79,824.14
843.87,824.14,774.79,852.1
834.01,843.87,458.95,850.45
843.87,848.81,1090.6,853.74
852.1,830.72,669.51,857.03
848.81,825.78,985.34,855.39
866.9,848.81,880.06,878.42
853.74,817.56,401.38,860.32
860.32,830.72,1033,857.03
865.26,870.19,401.38,868.55
838.94,784.66,506.65,847.16
837.29,804.4,506.65,840.58
842.23,850.45,822.49,861.97
848.81,843.87,717.21,853.74
843.87,857.03,1033,852.1
858.68,850.45,611.93,870.19
832.36,725.44,506.65,835.65
850.45,843.87,822.49,855.39
837.29,896.51,822.49,847.16
848.81,817.56,717.21,858.68
832.36,843.87,611.93,842.23
853.74,810.98,927.77,868.55
819.2,764.92,822.49,829.07
863.61,876.77,927.77,875.13
861.97,881.71,822.49,875.13
835.65,838.94,822.49,850.45
842.23,860.32,927.77,871.84
830.72,824.14,717.21,845.52
809.33,787.95,717.21,827.43
837.29,810.98,506.65,848.81
835.65,807.69,927.77,845.52
796.17,804.4,1138.3,807.69
880.06,876.77,822.49,888.29
855.39,850.45,611.93,875.13
820.85,802.75,506.65,822.49
866.9,858.68,1033,880.06
848.81,825.78,927.77,857.03
832.36,817.56,927.77,837.29
863.61,858.68,611.93,876.77
838.94,827.43,611.93,848.81
853.74,842.23,822.49,866.9
860.32,829.07,611.93,876.77
834.01,817.56,611.93,855.39
857.03,820.85,611.93,860.32
860.32,809.33,401.38,857.03
893.22,855.39,1033,883.35
871.84,809.33,822.49,863.61
858.68,806.04,822.49,861.97
824.14,822.49,822.49,837.29
847.16,860.32,822.49,871.84
830.72,807.69,822.49,861.97
835.65,797.82,611.93,860.32
861.97,857.03,822.49,880.06
838.94,796.17,611.93,853.74
883.35,873.48,1243.6,886.64
865.26,834.01,822.49,876.77
825.78,787.95,717.21,838.94
845.52,830.72,506.65,861.97
835.65,840.58,506.65,848.81
850.45,824.14,822.49,860.32
868.55,825.78,927.77,880.06
843.87,827.43,717.21,865.26
845.52,815.91,611.93,873.48
825.78,802.75,717.21,837.29
848.81,848.81,927.77,853.74
863.61,850.45,822.49,871.84
837.29,820.85,611.93,843.87
860.32,817.56,822.49,870.19
843.87,810.98,822.49,852.1
843.87,827.43,717.21,850.45
861.97,865.26,717.21,870.19
858.68,886.64,1348.9,871.84
832.36,835.65,1348.9,827.43
842.23,814.27,1138.3,838.94
850.45,829.07,1138.3,860.32
850.45,812.62,717.21,860.32
842.23,791.24,1138.3,842.23
873.48,834.01,1138.3,878.42
871.84,852.1,1138.3,885
855.39,860.32,506.65,873.48
837.29,837.29,1138.3,855.39
863.61,863.61,1138.3,871.84
840.58,809.33,506.65,853.74
870.19,807.69,927.77,873.48
863.61,855.39,1138.3,860.32
835.65,820.85,717.21,838.94
850.45,807.69,717.21,848.81
873.48,853.74,927.77,883.35
863.61,829.07,927.77,876.77
847.16,807.69,927.77,848.81
865.26,847.16,1138.3,871.84
861.97,817.56,506.65,870.19
866.9,832.36,1138.3,870.19
857.03,802.75,1138.3,860.32
863.61,817.56,927.77,865.26
863.61,845.52,927.77,868.55
870.19,837.29,927.77,876.77
870.19,888.29,1348.9,885
824.14,834.01,717.21,850.45
842.23,840.58,927.77,853.74
832.36,807.69,717.21,843.87
857.03,825.78,717.21,855.39
861.97,838.94,927.77,866.9
830.72,804.4,927.77,847.16
875.13,832.36,927.77,885
883.35,824.14,927.77,888.29
885,830.72,1138.3,894.87
855.39,814.27,506.65,860.32
817.56,850.45,611.93,827.43
853.74,860.32,717.21,855.39
830.72,806.04,506.65,838.94
829.07,837.29,1243.6,838.94
847.16,860.32,1033,857.03
853.74,801.11,822.49,875.13
866.9,830.72,611.93,873.48
873.48,858.68,717.21,880.06
861.97,814.27,822.49,885
829.07,838.94,822.49,832.36
871.84,876.77,927.77,863.61
875.13,827.43,506.65,881.71
835.65,815.91,611.93,852.1
855.39,857.03,717.21,875.13
866.9,797.82,611.93,881.71
837.29,815.91,927.77,845.52
835.65,845.52,611.93,835.65
852.1,824.14,717.21,865.26
853.74,860.32,927.77,863.61
865.26,845.52,822.49,850.45
860.32,820.85,717.21,861.97
871.84,825.78,927.77,881.71
837.29,784.66,822.49,840.58
845.52,817.56,822.49,860.32
852.1,834.01,1138.3,860.32
870.19,889.93,1243.6,873.48
861.97,842.23,822.49,871.84
852.1,827.43,822.49,853.74
852.1,850.45,511.59,852.1
824.14,779.72,616.87,830.72
878.42,853.74,1143.3,878.42
845.52,860.32,1090.6,845.52
848.81,814.27,774.79,855.39
865.26,860.32,774.79,870.19
855.39,853.74,722.15,860.32
858.68,820.85,722.15,860.32
850.45,834.01,1090.6,850.45
860.32,822.49,827.43,865.26
832.36,807.69,827.43,832.36
853.74,838.94,880.06,860.32
863.61,824.14,669.51,866.9
852.1,810.98,827.43,855.39
857.03,837.29,1090.6,868.55
860.32,848.81,616.87,871.84
832.36,807.69,616.87,837.29
880.06,847.16,616.87,885
880.06,834.01,616.87,888.29
829.07,778.08,406.31,835.65
866.9,852.1,1038,873.48
835.65,810.98,406.31,842.23
838.94,791.24,827.43,847.16
847.16,863.61,1038,861.97
858.68,835.65,616.87,866.9
832.36,820.85,1038,843.87
840.58,832.36,827.43,847.16
863.61,829.07,827.43,880.06
857.03,850.45,1038,873.48
858.68,840.58,1038,876.77
848.81,804.4,827.43,857.03
829.07,784.66,827.43,837.29
853.74,838.94,1038,865.26
858.68,866.9,827.43,880.06
852.1,842.23,616.87,870.19
845.52,804.4,511.59,855.39
868.55,810.98,616.87,873.48
873.48,837.29,616.87,883.35
875.13,860.32,616.87,878.42
848.81,827.43,406.31,848.81
861.97,804.4,301.03,865.26
850.45,847.16,1038,857.03
837.29,837.29,932.7,848.81
855.39,825.78,511.59,873.48
850.45,809.33,511.59,855.39
891.58,853.74,722.15,896.51
857.03,814.27,616.87,861.97
865.26,832.36,932.7,878.42
876.77,842.23,827.43,886.64
842.23,807.69,406.31,853.74
863.61,863.61,932.7,871.84
847.16,845.52,932.7,852.1
852.1,835.65,722.15,853.74
863.61,843.87,932.7,873.48
865.26,829.07,616.87,868.55
860.32,843.87,722.15,875.13
830.72,797.82,932.7,840.58
861.97,857.03,932.7,865.26
858.68,865.26,722.15,871.84
829.07,820.85,722.15,835.65
843.87,824.14,932.7,861.97
817.56,832.36,932.7,829.07
801.11,843.87,827.43,817.56
789.59,806.04,616.87,794.53
812.62,932.7,722.15,822.49
784.66,860.32,301.03,799.46
722.15,837.29,722.15,730.37
763.27,883.35,722.15,786.3
718.86,801.11,722.15,740.24
694.18,794.53,722.15,694.18
733.66,899.8,1143.3,745.18
700.76,820.85,932.7,713.92
712.28,906.38,932.7,728.73
736.95,912.96,932.7,740.24
756.69,876.77,722.15,766.56
722.15,840.58,511.59,723.79
768.21,850.45,1143.3,741.89
771.5,814.27,722.15,764.92
748.47,873.48,722.15,743.53
806.04,899.8,932.7,812.62
807.69,880.06,932.7,827.43
815.91,934.35,1038,835.65
804.4,838.94,1038,819.2
809.33,799.46,827.43,829.07
848.81,857.03,827.43,860.32
822.49,863.61,1038,810.98
852.1,861.97,827.43,840.58
871.84,873.48,1038,866.9
842.23,809.33,616.87,858.68
888.29,858.68,1248.5,898.16
888.29,840.58,722.15,889.93
865.26,843.87,1143.3,873.48
904.74,835.65,827.43,904.74
880.06,835.65,827.43,889.93
863.61,814.27,827.43,868.55
876.77,842.23,932.7,885
883.35,847.16,827.43,899.8
889.93,830.72,722.15,908.03
889.93,863.61,827.43,922.83
909.67,888.29,722.15,917.9
868.55,801.11,511.59,871.84
868.55,827.43,722.15,888.29
878.42,799.46,406.31,894.87
889.93,810.98,932.7,904.74
908.03,865.26,1459.1,919.54
886.64,845.52,616.87,889.93
875.13,847.16,616.87,889.93
875.13,809.33,511.59,893.22
888.29,857.03,827.43,893.22
889.93,812.62,1038,891.58
883.35,802.75,932.7,880.06
908.03,853.74,722.15,904.74
914.61,847.16,722.15,924.48
901.45,845.52,722.15,912.96
858.68,792.88,90.474,878.42
878.42,814.27,301.03,904.74
909.67,881.71,90.474,919.54
896.51,792.88,90.474,901.45
899.8,829.07,722.15,899.8
878.42,812.62,90.474,886.64
876.77,791.24,90.474,885
886.64,880.06,301.03,896.51
896.51,817.56,301.03,896.51
888.29,807.69,511.59,891.58
899.8,834.01,511.59,903.09
871.84,776.43,301.03,871.84
888.29,810.98,932.7,896.51
852.1,853.74,722.15,853.74
876.77,843.87,722.15,875.13
916.25,899.8,1278.1,914.61
873.48,792.88,435.92,870.19
880.06,815.91,1278.1,881.71
896.51,855.39,1278.1,898.16
875.13,815.91,646.48,881.71
881.71,845.52,1067.6,891.58
871.84,801.11,857.03,875.13
853.74,779.72,857.03,866.9
870.19,857.03,1278.1,880.06
860.32,857.03,1067.6,873.48
876.77,858.68,1278.1,893.22
881.71,840.58,646.48,896.51
842.23,791.24,646.48,857.03
847.16,806.04,857.03,860.32
848.81,812.62,857.03,861.97
860.32,853.74,646.48,871.84
885,865.26,857.03,898.16
876.77,834.01,962.31,876.77
891.58,857.03,751.76,891.58
855.39,807.69,751.76,857.03
861.97,820.85,751.76,876.77
852.1,799.46,541.2,860.32
825.78,814.27,1067.6,843.87
842.23,852.1,1067.6,852.1
852.1,853.74,962.31,871.84
853.74,852.1,1172.9,873.48
858.68,827.43,751.76,878.42
860.32,819.2,962.31,889.93
855.39,847.16,1172.9,883.35
837.29,810.98,751.76,857.03
842.23,794.53,857.03,861.97
850.45,787.95,857.03,871.84
824.14,820.85,857.03,842.23
852.1,850.45,857.03,876.77
863.61,857.03,857.03,880.06
863.61,861.97,857.03,878.42
866.9,858.68,857.03,889.93
866.9,843.87,857.03,878.42
870.19,832.36,857.03,876.77
871.84,792.88,435.92,891.58
834.01,759.98,646.48,855.39
832.36,845.52,1278.1,845.52
848.81,863.61,857.03,858.68
847.16,865.26,646.48,855.39
860.32,853.74,857.03,876.77
843.87,812.62,435.92,858.68
873.48,815.91,646.48,893.22
840.58,830.72,857.03,861.97
838.94,865.26,857.03,855.39
852.1,825.78,646.48,873.48
834.01,861.97,435.92,852.1
873.48,866.9,435.92,891.58
880.06,842.23,225.36,898.16
835.65,853.74,435.92,850.45
832.36,802.75,225.36,837.29
855.39,830.72,646.48,870.19
853.74,829.07,435.92,865.26
843.87,824.14,225.36,863.61
876.77,860.32,646.48,894.87
834.01,814.27,435.92,847.16
860.32,838.94,1067.6,878.42
858.68,834.01,646.48,863.61
840.58,830.72,646.48,865.26
850.45,853.74,1278.1,878.42
814.27,807.69,1067.6,827.43
845.52,840.58,646.48,863.61
845.52,886.64,646.48,863.61
865.26,861.97,435.92,880.06
871.84,863.61,857.03,878.42
870.19,832.36,857.03,866.9
865.26,804.4,435.92,865.26
852.1,853.74,646.48,858.68
838.94,802.75,435.92,848.81
852.1,814.27,857.03,855.39
838.94,838.94,857.03,852.1
858.68,814.27,225.36,873.48
857.03,834.01,646.48,883.35
843.87,825.78,435.92,852.1
876.77,840.58,857.03,883.35
871.84,853.74,857.03,881.71
852.1,834.01,646.48,865.26
837.29,804.4,857.03,852.1
855.39,824.14,1067.6,870.19
866.9,901.45,1067.6,883.35
830.72,825.78,1067.6,825.78
858.68,860.32,646.48,863.61
850.45,845.52,1067.6,860.32
865.26,812.62,857.03,885
848.81,819.2,857.03,863.61
852.1,843.87,1067.6,857.03
830.72,769.85,435.92,837.29
843.87,853.74,646.48,863.61
871.84,848.81,435.92,893.22
815.91,804.4,435.92,829.07
885,914.61,1067.6,903.09
847.16,815.91,646.48,873.48
801.11,736.95,435.92,825.78
843.87,789.59,857.03,868.55
801.11,835.65,1067.6,819.2
858.68,875.13,857.03,873.48
843.87,835.65,857.03,868.55
838.94,829.07,857.03,865.26
860.32,815.91,857.03,870.19
881.71,875.13,1278.1,891.58
842.23,855.39,1067.6,855.39
820.85,776.43,646.48,845.52
847.16,855.39,1067.6,878.42
801.11,796.17,646.48,825.78
840.58,822.49,857.03,863.61
835.65,815.91,857.03,852.1
848.81,815.91,1067.6,855.39
888.29,855.39,1067.6,883.35
886.64,855.39,646.48,880.06
866.9,908.03,1172.9,876.77
804.4,822.49,120.08,827.43
827.43,850.45,857.03,865.26
787.95,801.11,962.31,822.49
819.2,794.53,857.03,840.58
855.39,845.52,857.03,871.84
847.16,843.87,857.03,863.61
853.74,817.56,646.48,861.97
843.87,824.14,1067.6,866.9
875.13,857.03,857.03,901.45
837.29,838.94,646.48,853.74
799.46,797.82,751.76,834.01
804.4,797.82,857.03,814.27
827.43,827.43,1278.1,829.07
842.23,827.43,857.03,852.1
850.45,850.45,962.31,863.61
830.72,838.94,1100.5,860.32
840.58,847.16,889.93,868.55
876.77,898.16,1311,893.22
857.03,825.78,468.82,861.97
801.11,829.07,679.38,827.43
822.49,822.49,889.93,830.72
848.81,824.14,889.93,873.48
860.32,848.81,1100.5,875.13
832.36,806.04,889.93,848.81
840.58,799.46,1100.5,847.16
875.13,866.9,1100.5,894.87
876.77,855.39,889.93,894.87
835.65,787.95,889.93,855.39
848.81,827.43,1100.5,847.16
857.03,824.14,679.38,861.97
837.29,835.65,679.38,853.74
834.01,802.75,679.38,842.23
822.49,796.17,889.93,838.94
832.36,847.16,889.93,829.07
878.42,899.8,1100.5,894.87
847.16,825.78,258.26,865.26
834.01,791.24,679.38,852.1
812.62,792.88,679.38,822.49
861.97,802.75,468.82,868.55
861.97,875.13,679.38,871.84
832.36,825.78,679.38,848.81
829.07,820.85,679.38,861.97
807.69,815.91,679.38,834.01
819.2,843.87,1100.5,843.87
843.87,796.17,679.38,858.68
848.81,787.95,889.93,870.19
850.45,825.78,1100.5,880.06
843.87,850.45,679.38,845.52
896.51,911.32,889.93,921.19
820.85,819.2,889.93,822.49
824.14,845.52,889.93,824.14
845.52,806.04,679.38,875.13
825.78,778.08,889.93,832.36
855.39,812.62,679.38,896.51
827.43,794.53,468.82,845.52
829.07,815.91,1311,840.58
857.03,878.42,1311,878.42
852.1,817.56,679.38,857.03
834.01,802.75,889.93,860.32
807.69,802.75,679.38,842.23
827.43,829.07,889.93,843.87
845.52,822.49,1100.5,881.71
837.29,799.46,679.38,868.55
858.68,838.94,679.38,875.13
857.03,806.04,679.38,888.29
852.1,812.62,889.93,875.13
861.97,865.26,1311,896.51
832.36,812.62,468.82,861.97
809.33,794.53,679.38,825.78
829.07,822.49,679.38,855.39
825.78,804.4,679.38,827.43
842.23,801.11,679.38,863.61
830.72,838.94,1100.5,855.39
857.03,827.43,468.82,876.77
855.39,815.91,468.82,878.42
848.81,847.16,468.82,876.77
825.78,763.27,468.82,858.68
829.07,783.01,679.38,852.1
848.81,861.97,1100.5,860.32
830.72,810.98,679.38,853.74
840.58,838.94,574.1,861.97
830.72,799.46,784.66,850.45
850.45,847.16,784.66,866.9
822.49,834.01,784.66,834.01
858.68,832.36,679.38,860.32
819.2,794.53,468.82,835.65
855.39,852.1,784.66,885
861.97,837.29,574.1,878.42
825.78,825.78,889.93,845.52
837.29,815.91,679.38,863.61
843.87,825.78,1100.5,853.74
848.81,847.16,784.66,858.68
853.74,843.87,679.38,868.55
873.48,852.1,784.66,876.77
845.52,829.07,889.93,868.55
845.52,822.49,784.66,852.1
837.29,792.88,995.21,847.16
819.2,753.4,784.66,829.07
870.19,863.61,784.66,891.58
870.19,860.32,1205.8,901.45
824.14,804.4,995.21,853.74
832.36,845.52,995.21,858.68
824.14,807.69,995.21,840.58
845.52,852.1,1205.8,853.74
853.74,845.52,784.66,860.32
850.45,824.14,784.66,871.84
845.52,807.69,574.1,871.84
842.23,822.49,574.1,861.97
852.1,825.78,995.21,866.9
870.19,825.78,995.21,888.29
835.65,815.91,574.1,861.97
840.58,837.29,784.66,865.26
829.07,827.43,784.66,843.87
832.36,840.58,574.1,835.65
840.58,840.58,574.1,853.74
830.72,807.69,574.1,853.74
855.39,797.82,574.1,863.61
834.01,827.43,995.21,848.81
845.52,861.97,574.1,866.9
866.9,845.52,784.66,876.77
832.36,842.23,784.66,842.23
830.72,792.88,363.54,852.1
875.13,838.94,995.21,883.35
845.52,830.72,995.21,848.81
842.23,848.81,784.66,855.39
824.14,797.82,784.66,822.49
817.56,801.11,784.66,820.85
850.45,881.71,995.21,865.26
873.48,827.43,784.66,873.48
878.42,858.68,574.1,891.58
881.71,858.68,574.1,875.13
861.97,794.53,574.1,855.39
824.14,799.46,574.1,834.01
830.72,834.01,784.66,822.49
840.58,773.14,363.54,847.16
848.81,861.97,784.66,855.39
889.93,912.96,995.21,885
845.52,815.91,152.98,843.87
850.45,875.13,995.21,865.26
857.03,815.91,363.54,850.45
838.94,814.27,784.66,842.23
860.32,812.62,574.1,868.55
840.58,810.98,363.54,843.87
840.58,835.65,995.21,857.03
825.78,809.33,409.6,848.81
855.39,848.81,725.44,876.77
837.29,799.46,830.72,848.81
845.52,820.85,935.99,855.39
810.98,776.43,1041.3,830.72
835.65,865.26,1041.3,847.16
853.74,843.87,935.99,863.61
866.9,850.45,1146.6,863.61
842.23,863.61,620.16,843.87
825.78,819.2,1251.8,840.58
863.61,847.16,725.44,880.06
852.1,820.85,725.44,855.39
875.13,847.16,935.99,880.06
852.1,848.81,935.99,863.61
815.91,802.75,620.16,832.36
838.94,830.72,935.99,845.52
843.87,837.29,1041.3,847.16
855.39,860.32,1041.3,868.55
857.03,853.74,1462.4,875.13
860.32,860.32,1041.3,868.55
834.01,759.98,830.72,822.49
858.68,773.14,1462.4,852.1
860.32,845.52,830.72,850.45
866.9,885,1041.3,865.26
843.87,807.69,830.72,853.74
830.72,838.94,1251.8,838.94
857.03,835.65,1041.3,878.42
819.2,830.72,1251.8,855.39
835.65,840.58,830.72,847.16
861.97,825.78,830.72,873.48
847.16,769.85,830.72,852.1
853.74,840.58,830.72,865.26
830.72,845.52,620.16,848.81
843.87,814.27,830.72,857.03
845.52,827.43,1041.3,858.68
870.19,853.74,1041.3,880.06
832.36,825.78,725.44,845.52
810.98,799.46,830.72,838.94
848.81,829.07,725.44,863.61
850.45,801.11,1251.8,861.97
866.9,885,1357.1,883.35
861.97,822.49,830.72,878.42
834.01,807.69,620.16,845.52
832.36,804.4,620.16,845.52
858.68,860.32,1357.1,857.03
838.94,853.74,725.44,842.23
858.68,820.85,1041.3,876.77
837.29,792.88,1041.3,848.81
838.94,809.33,830.72,848.81
876.77,857.03,1462.4,881.71
865.26,866.9,830.72,861.97
861.97,822.49,830.72,871.84
853.74,804.4,830.72,868.55
820.85,784.66,620.16,837.29
843.87,827.43,1462.4,848.81
850.45,814.27,620.16,866.9
857.03,810.98,1041.3,866.9
865.26,853.74,830.72,871.84
830.72,838.94,830.72,852.1
853.74,847.16,1041.3,861.97
834.01,806.04,830.72,840.58
853.74,829.07,1251.8,871.84
878.42,853.74,620.16,880.06
868.55,845.52,620.16,876.77
876.77,797.82,620.16,893.22
837.29,778.08,830.72,852.1
822.49,786.3,1041.3,825.78
853.74,824.14,1041.3,853.74
881.71,903.09,1041.3,876.77
894.87,857.03,1251.8,891.58
860.32,825.78,1251.8,875.13
843.87,791.24,830.72,852.1
848.81,827.43,1251.8,852.1
852.1,838.94,830.72,850.45
873.48,865.26,1041.3,866.9
883.35,896.51,1251.8,873.48
921.19,880.06,620.16,926.12
939.28,916.25,830.72,945.86
931.06,921.19,830.72,927.77
955.73,931.06,830.72,968.89
963.96,944.22,830.72,967.25
975.47,955.73,1041.3,993.57
957.38,945.86,514.88,977.12
965.6,954.09,1357.1,972.18
985.34,955.73,830.72,1005.1
957.38,940.93,935.99,952.44
988.63,927.77,935.99,993.57
990.28,962.31,1041.3,1010
955.73,917.9,830.72,970.54
980.41,908.03,935.99,985.34
967.25,944.22,1041.3,978.76
960.67,924.48,620.16,955.73
960.67,963.96,1146.6,972.18
950.8,944.22,1146.6,957.38
949.15,893.22,514.88,944.22
914.61,888.29,620.16,927.77
955.73,955.73,935.99,985.34
949.15,917.9,1146.6,962.31
939.28,911.32,935.99,950.8
973.83,934.35,1146.6,991.92
959.02,908.03,304.32,962.31
950.8,985.34,725.44,970.54
978.76,963.96,1146.6,993.57
965.6,944.22,935.99,972.18
937.64,880.06,725.44,960.67
940.93,914.61,935.99,954.09
950.8,955.73,1146.6,960.67
959.02,944.22,935.99,965.6
977.12,942.57,935.99,993.57
980.41,908.03,725.44,996.86
972.18,926.12,725.44,988.63
952.44,904.74,1146.6,959.02
952.44,937.64,935.99,965.6
935.99,888.29,304.32,935.99
959.02,931.06,725.44,975.47
944.22,952.44,725.44,955.73
944.22,894.87,514.88,957.38
942.57,914.61,514.88,960.67
934.35,904.74,514.88,965.6
945.86,911.32,514.88,965.6
931.06,921.19,935.99,944.22
909.67,899.8,514.88,916.25
926.12,931.06,935.99,945.86
944.22,929.41,725.44,962.31
947.51,914.61,725.44,962.31
927.77,899.8,935.99,944.22
944.22,904.74,304.32,944.22
912.96,845.52,935.99,921.19
919.54,916.25,514.88,942.57
919.54,906.38,404.67,921.19
921.19,894.87,720.5,932.7
939.28,935.99,720.5,949.15
917.9,835.65,825.78,921.19
937.64,932.7,720.5,954.09
919.54,916.25,615.22,947.51
921.19,906.38,931.06,947.51
950.8,939.28,931.06,970.54
922.83,875.13,931.06,932.7
898.16,886.64,615.22,914.61
922.83,878.42,615.22,912.96
